location,propertyType,squaredMeter,room,bathroom,prices
TUXTLA GUTIERREZ,Casa,265.0,4,3,2400000
TUXTLA GUTIERREZ,Casa,265.0,4,3,2400000
TUXTLA GUTIERREZ,Casa,265.0,4,3,2400000
TUXTLA GUTIERREZ,Casa,265.0,4,3,2400000
TUXTLA GUTIERREZ,Casa,265.0,4,3,2400000
TUXTLA GUTIERREZ,Casa,265.0,4,4,2400000
TUXTLA GUTIERREZ,Casa,265.0,3,4,2400000
TUXTLA GUTIERREZ,Casa,265.0,3,4,2400000
TUXTLA GUTIERREZ,Casa,265.0,4,2,2400000
TUXTLA GUTIERREZ,Casa,265.0,3,3,2400000
TUXTLA GUTIERREZ,Casa,265.0,4,2,2421000
TUXTLA GUTIERREZ,Casa,265.0,3,2,2450000
TUXTLA GUTIERREZ,Casa,265.0,3,3,2450000
TUXTLA GUTIERREZ,Casa,265.0,3,2,2450000
TUXTLA GUTIERREZ,Casa,265.0,4,3,2450000
TUXTLA GUTIERREZ,Casa,265.0,3,2,2473780
TUXTLA GUTIERREZ,Casa,265.0,3,3,2480000
TUXTLA GUTIERREZ,Casa,265.0,3,2,2490000
TUXTLA GUTIERREZ,Casa,265.0,3,3,2490000
TUXTLA GUTIERREZ,Casa,265.0,3,2,2495000
TUXTLA GUTIERREZ,Casa,265.0,4,2,2500000
TUXTLA GUTIERREZ,Casa,181.0,5,5,2500000
TUXTLA GUTIERREZ,Casa,180.0,4,4,2500000
TUXTLA GUTIERREZ,Casa,199.0,3,3,2500000
TUXTLA GUTIERREZ,Casa,174.0,3,2,2500000
TUXTLA GUTIERREZ,Casa,260.0,2,2,2500000
TUXTLA GUTIERREZ,Casa,200.0,3,2,2500000
TUXTLA GUTIERREZ,Casa,111.0,3,3,2500000
TUXTLA GUTIERREZ,Casa,180.0,3,2,2500000
TUXTLA GUTIERREZ,Departamento,180.0,3,3,2500000
TUXTLA GUTIERREZ,Departamento,180.0,3,3,2500000
TUXTLA GUTIERREZ,Departamento,180.0,3,3,2500000
TUXTLA GUTIERREZ,Casa,180.0,3,3,2500000
TUXTLA GUTIERREZ,Casa,180.0,3,3,2500000
TUXTLA GUTIERREZ,Casa,200.0,4,3,2500000
TUXTLA GUTIERREZ,Casa,147.0,5,3,2500000
TUXTLA GUTIERREZ,Casa,180.0,3,4,2500000
TUXTLA GUTIERREZ,Casa,180.0,4,4,2500000
TUXTLA GUTIERREZ,Departamento,180.0,3,2,2500000
TUXTLA GUTIERREZ,Casa,180.0,3,3,2500000
TUXTLA GUTIERREZ,Casa,180.0,3,2,2500000
TUXTLA GUTIERREZ,Casa,180.0,4,3,2500000
TUXTLA GUTIERREZ,Casa,180.0,3,2,2500000
TUXTLA GUTIERREZ,Casa,180.0,3,3,2500000
TUXTLA GUTIERREZ,Casa,180.0,3,2,2500000
TUXTLA GUTIERREZ,Casa,180.0,4,4,2500000
TUXTLA GUTIERREZ,Casa,273.0,3,3,2500000
TUXTLA GUTIERREZ,Casa,165.0,3,4,2500000
TUXTLA GUTIERREZ,Casa,165.0,3,2,2500000
TUXTLA GUTIERREZ,Casa,187.0,3,3,2500000
TUXTLA GUTIERREZ,Departamento,418.0,3,2,2500000
TUXTLA GUTIERREZ,Casa,226.0,3,2,2500000
TUXTLA GUTIERREZ,Casa,244.0,4,3,2500000
TUXTLA GUTIERREZ,Casa,185.0,4,3,2500000
TUXTLA GUTIERREZ,Casa,165.0,3,3,2500000
TUXTLA GUTIERREZ,Casa,200.0,4,3,2500000
TUXTLA GUTIERREZ,Casa,200.0,4,3,2500000
TUXTLA GUTIERREZ,Casa,200.0,4,3,2500000
TUXTLA GUTIERREZ,Casa,180.0,4,3,2500000
TUXTLA GUTIERREZ,Casa,137.0,4,5,2500000
TUXTLA GUTIERREZ,Casa,238.0,4,4,2500000
TUXTLA GUTIERREZ,Casa,205.0,4,4,2500000
TUXTLA GUTIERREZ,Casa,187.0,4,4,2500000
TUXTLA GUTIERREZ,Casa,111.0,4,3,2500000
TUXTLA GUTIERREZ,Casa,239.0,3,4,2500000
TUXTLA GUTIERREZ,Casa,187.0,3,3,2500000
TUXTLA GUTIERREZ,Casa,250.0,4,4,2500000
TUXTLA GUTIERREZ,Casa,245.0,4,3,2500000
TUXTLA GUTIERREZ,Casa,250.0,4,3,2500000
TUXTLA GUTIERREZ,Casa,256.0,4,3,2500000
TUXTLA GUTIERREZ,Casa,238.0,4,3,2500000
TUXTLA GUTIERREZ,Casa,265.0,4,3,2500000
TUXTLA GUTIERREZ,Casa,265.0,4,3,2500000
TUXTLA GUTIERREZ,Casa,265.0,4,3,2500000
TUXTLA GUTIERREZ,Casa,265.0,4,3,2500000
TUXTLA GUTIERREZ,Casa,265.0,4,3,2500000
TUXTLA GUTIERREZ,Casa,265.0,5,3,2500000
TUXTLA GUTIERREZ,Casa,265.0,3,1,2544300
TUXTLA GUTIERREZ,Casa,265.0,3,2,2544300
TUXTLA GUTIERREZ,Casa,265.0,3,4,2550000
TUXTLA GUTIERREZ,Casa,265.0,3,4,2550000
TUXTLA GUTIERREZ,Casa,265.0,4,4,2550000
TUXTLA GUTIERREZ,Casa,265.0,3,3,2550000
TUXTLA GUTIERREZ,Casa,265.0,3,3,2568045
TUXTLA GUTIERREZ,Casa,265.0,3,3,2568046
TUXTLA GUTIERREZ,Casa,265.0,3,3,2570000
TUXTLA GUTIERREZ,Casa,265.0,3,3,2570000
TUXTLA GUTIERREZ,Casa,265.0,3,2,2580000
TUXTLA GUTIERREZ,Casa,265.0,3,2,2590000
TUXTLA GUTIERREZ,Casa,265.0,3,2,2590000
TUXTLA GUTIERREZ,Casa,265.0,3,4,2599000
TUXTLA GUTIERREZ,Casa,265.0,3,3,2600000
TUXTLA GUTIERREZ,Casa,288.0,3,3,2600000
TUXTLA GUTIERREZ,Casa,230.0,3,3,2600000
TUXTLA GUTIERREZ,Casa,230.0,3,5,2600000
TUXTLA GUTIERREZ,Casa,230.0,3,5,2600000
TUXTLA GUTIERREZ,Casa,230.0,3,2,2600000
TUXTLA GUTIERREZ,Casa,230.0,3,2,2600000
TUXTLA GUTIERREZ,Casa,230.0,3,3,2600000
TUXTLA GUTIERREZ,Casa,230.0,3,3,2600000
TUXTLA GUTIERREZ,Casa,230.0,4,5,2600000
TUXTLA GUTIERREZ,Casa,230.0,3,3,2600000
TUXTLA GUTIERREZ,Casa,250.0,4,4,2600000
TUXTLA GUTIERREZ,Casa,230.0,4,4,2600000
TUXTLA GUTIERREZ,Casa,230.0,4,5,2600000
TUXTLA GUTIERREZ,Departamento,230.0,2,2,2600000
TUXTLA GUTIERREZ,Casa,230.0,4,4,2600000
TUXTLA GUTIERREZ,Casa,230.0,4,4,2600000
TUXTLA GUTIERREZ,Casa,230.0,4,4,2600000
TUXTLA GUTIERREZ,Casa,256.0,4,4,2600000
TUXTLA GUTIERREZ,Casa,220.0,4,4,2600000
TUXTLA GUTIERREZ,Casa,300.0,4,4,2600000
TUXTLA GUTIERREZ,Casa,300.0,2,1,2600000
TUXTLA GUTIERREZ,Casa,178.0,3,3,2600000
TUXTLA GUTIERREZ,Casa,172.0,4,4,2600000
TUXTLA GUTIERREZ,Casa,172.0,4,4,2600000
TUXTLA GUTIERREZ,Casa,172.0,4,5,2600000
TUXTLA GUTIERREZ,Casa,172.0,4,4,2600000
TUXTLA GUTIERREZ,Casa,172.0,4,4,2600000
TUXTLA GUTIERREZ,Casa,172.0,3,3,2600000
TUXTLA GUTIERREZ,Casa,284.0,4,4,2600000
TUXTLA GUTIERREZ,Casa,180.0,4,5,2600000
TUXTLA GUTIERREZ,Casa,200.0,4,4,2600000
TUXTLA GUTIERREZ,Casa,177.0,4,4,2600000
TUXTLA GUTIERREZ,Casa,197.0,4,5,2600000
TUXTLA GUTIERREZ,Casa,197.0,4,5,2600000
TUXTLA GUTIERREZ,Casa,200.0,4,4,2600000
TUXTLA GUTIERREZ,Casa,171.0,4,5,2600000
TUXTLA GUTIERREZ,Casa,122.0,4,5,2600000
TUXTLA GUTIERREZ,Casa,180.0,4,5,2600000
TUXTLA GUTIERREZ,Casa,412.0,4,5,2600000
TUXTLA GUTIERREZ,Casa,217.0,4,5,2600000
TUXTLA GUTIERREZ,Casa,217.0,4,5,2600000
TUXTLA GUTIERREZ,Casa,217.0,4,5,2600000
TUXTLA GUTIERREZ,Casa,217.0,4,5,2600000
TUXTLA GUTIERREZ,Casa,217.0,4,5,2600000
TUXTLA GUTIERREZ,Casa,220.0,4,5,2600000
TUXTLA GUTIERREZ,Casa,235.0,4,5,2600000
TUXTLA GUTIERREZ,Casa,235.0,4,5,2600000
TUXTLA GUTIERREZ,Casa,235.0,4,5,2600000
TUXTLA GUTIERREZ,Casa,235.0,4,5,2600000
TUXTLA GUTIERREZ,Casa,217.0,4,5,2600000
TUXTLA GUTIERREZ,Casa,235.0,4,5,2600000
TUXTLA GUTIERREZ,Casa,217.0,4,5,2600000
TUXTLA GUTIERREZ,Casa,217.0,4,5,2600000
TUXTLA GUTIERREZ,Casa,217.0,4,5,2600000
TUXTLA GUTIERREZ,Casa,217.0,3,3,2600000
TUXTLA GUTIERREZ,Casa,217.0,3,3,2600000
TUXTLA GUTIERREZ,Casa,217.0,3,1,2600000
TUXTLA GUTIERREZ,Casa,217.0,3,2,2600000
TUXTLA GUTIERREZ,Casa,217.0,3,3,2600000
TUXTLA GUTIERREZ,Casa,217.0,3,2,2600000
TUXTLA GUTIERREZ,Casa,217.0,3,5,2600000
TUXTLA GUTIERREZ,Casa,217.0,3,3,2600000
TUXTLA GUTIERREZ,Casa,217.0,3,3,2600000
TUXTLA GUTIERREZ,Departamento,217.0,2,2,2600000
TUXTLA GUTIERREZ,Casa,235.0,4,3,2600000
TUXTLA GUTIERREZ,Casa,217.0,3,4,2600000
TUXTLA GUTIERREZ,Casa,217.0,4,3,2600000
TUXTLA GUTIERREZ,Casa,217.0,4,3,2600000
TUXTLA GUTIERREZ,Casa,217.0,4,3,2600000
TUXTLA GUTIERREZ,Casa,217.0,4,3,2600000
TUXTLA GUTIERREZ,Casa,217.0,4,3,2600000
TUXTLA GUTIERREZ,Departamento,217.0,3,2,2600000
TUXTLA GUTIERREZ,Casa,217.0,3,4,2600000
TUXTLA GUTIERREZ,Casa,217.0,3,4,2600000
TUXTLA GUTIERREZ,Casa,217.0,3,3,2600000
TUXTLA GUTIERREZ,Casa,217.0,3,3,2600000
TUXTLA GUTIERREZ,Casa,217.0,4,3,2600000
TUXTLA GUTIERREZ,Casa,235.0,4,3,2600000
TUXTLA GUTIERREZ,Casa,235.0,4,3,2600000
TUXTLA GUTIERREZ,Casa,235.0,4,3,2600000
TUXTLA GUTIERREZ,Casa,235.0,4,3,2600000
TUXTLA GUTIERREZ,Casa,217.0,4,3,2600000
TUXTLA GUTIERREZ,Casa,217.0,4,3,2600000
TUXTLA GUTIERREZ,Departamento,217.0,2,1,2608000
TUXTLA GUTIERREZ,Casa,217.0,3,2,2620000
TUXTLA GUTIERREZ,Casa,217.0,3,3,2620000
TUXTLA GUTIERREZ,Casa,217.0,3,3,2620000
TUXTLA GUTIERREZ,Casa,217.0,4,4,2647500
TUXTLA GUTIERREZ,Casa,217.0,4,2,2649000
TUXTLA GUTIERREZ,Casa,210.0,4,3,2650000
TUXTLA GUTIERREZ,Casa,199.0,4,3,2650000
TUXTLA GUTIERREZ,Casa,250.0,3,4,2650000
TUXTLA GUTIERREZ,Casa,235.0,4,3,2657500
TUXTLA GUTIERREZ,Casa,217.0,4,3,2657500
TUXTLA GUTIERREZ,Casa,140.0,4,3,2657500
TUXTLA GUTIERREZ,Casa,210.0,3,3,2680000
TUXTLA GUTIERREZ,Casa,199.0,3,2,2695000
TUXTLA GUTIERREZ,Casa,204.0,4,3,2700000
TUXTLA GUTIERREZ,Casa,175.36,3,3,2700000
TUXTLA GUTIERREZ,Casa,217.0,4,4,2700000
TUXTLA GUTIERREZ,Departamento,217.0,3,2,2700000
TUXTLA GUTIERREZ,Casa,217.0,4,5,2700000
TUXTLA GUTIERREZ,Casa,217.0,3,3,2700000
TUXTLA GUTIERREZ,Casa,217.0,3,3,2700000
TUXTLA GUTIERREZ,Casa,230.0,3,3,2700000
TUXTLA GUTIERREZ,Casa,230.0,3,5,2700000
TUXTLA GUTIERREZ,Casa,230.0,3,4,2700000
TUXTLA GUTIERREZ,Casa,230.0,3,3,2700000
TUXTLA GUTIERREZ,Casa,230.0,4,4,2700000
TUXTLA GUTIERREZ,Casa,217.0,4,4,2700000
TUXTLA GUTIERREZ,Casa,217.0,4,4,2700000
TUXTLA GUTIERREZ,Casa,230.0,4,5,2700000
TUXTLA GUTIERREZ,Casa,230.0,4,4,2700000
TUXTLA GUTIERREZ,Casa,230.0,4,4,2700000
TUXTLA GUTIERREZ,Casa,230.0,4,4,2700000
TUXTLA GUTIERREZ,Casa,230.0,4,5,2700000
TUXTLA GUTIERREZ,Casa,217.0,4,5,2700000
TUXTLA GUTIERREZ,Casa,217.0,4,5,2700000
TUXTLA GUTIERREZ,Casa,217.0,4,5,2700000
TUXTLA GUTIERREZ,Casa,217.0,4,5,2700000
TUXTLA GUTIERREZ,Casa,217.0,4,5,2700000
TUXTLA GUTIERREZ,Casa,217.0,4,5,2700000
TUXTLA GUTIERREZ,Casa,217.0,4,5,2700000
TUXTLA GUTIERREZ,Casa,217.0,4,5,2700000
TUXTLA GUTIERREZ,Casa,217.0,4,5,2700000
TUXTLA GUTIERREZ,Casa,217.0,4,5,2700000
TUXTLA GUTIERREZ,Casa,217.0,4,5,2700000
TUXTLA GUTIERREZ,Casa,230.0,4,4,2700000
TUXTLA GUTIERREZ,Casa,170.0,4,4,2700000
TUXTLA GUTIERREZ,Casa,320.0,3,2,2700000
TUXTLA GUTIERREZ,Casa,185.0,5,4,2700000
TUXTLA GUTIERREZ,Casa,160.0,5,4,2700000
TUXTLA GUTIERREZ,Casa,273.0,5,4,2700000
TUXTLA GUTIERREZ,Casa,185.0,5,4,2700000
TUXTLA GUTIERREZ,Casa,185.0,5,4,2700000
TUXTLA GUTIERREZ,Casa,280.0,5,4,2700000
TUXTLA GUTIERREZ,Casa,185.0,5,4,2700000
TUXTLA GUTIERREZ,Casa,185.0,5,4,2700000
TUXTLA GUTIERREZ,Casa,185.0,5,4,2700000
TUXTLA GUTIERREZ,Casa,344.0,3,5,2700000
TUXTLA GUTIERREZ,Casa,256.0,5,4,2700000
TUXTLA GUTIERREZ,Casa,185.0,5,4,2700000
TUXTLA GUTIERREZ,Casa,201.0,5,4,2700000
TUXTLA GUTIERREZ,Casa,197.0,5,4,2700000
TUXTLA GUTIERREZ,Casa,320.0,5,4,2700000
TUXTLA GUTIERREZ,Casa,140.0,4,4,2700000
TUXTLA GUTIERREZ,Casa,190.0,3,2,2700000
TUXTLA GUTIERREZ,Casa,210.0,3,4,2700000
TUXTLA GUTIERREZ,Casa,300.0,5,4,2700000
TUXTLA GUTIERREZ,Casa,240.0,4,2,2726250
TUXTLA GUTIERREZ,Casa,214.0,4,2,2726250
TUXTLA GUTIERREZ,Casa,190.0,4,4,2740022
TUXTLA GUTIERREZ,Casa,190.0,3,3,2740022
TUXTLA GUTIERREZ,Casa,190.0,3,3,2740022
TUXTLA GUTIERREZ,Casa,200.0,3,3,2740022
TUXTLA GUTIERREZ,Casa,203.0,3,3,2740022
TUXTLA GUTIERREZ,Casa,201.0,3,3,2740022
TUXTLA GUTIERREZ,Casa,140.0,3,3,2740022
TUXTLA GUTIERREZ,Casa,295.0,4,3,2750000
TUXTLA GUTIERREZ,Casa,242.0,3,3,2750000
TUXTLA GUTIERREZ,Casa,256.0,4,4,2750000
TUXTLA GUTIERREZ,Casa,295.0,3,3,2769000
TUXTLA GUTIERREZ,Casa,295.0,3,2,2772540
TUXTLA GUTIERREZ,Casa,295.0,3,3,2772540
TUXTLA GUTIERREZ,Casa,295.0,4,3,2790000
TUXTLA GUTIERREZ,Casa,295.0,3,2,2800000
TUXTLA GUTIERREZ,Casa,295.0,3,4,2800000
TUXTLA GUTIERREZ,Casa,295.0,3,2,2800000
TUXTLA GUTIERREZ,Casa,295.0,4,3,2800000
TUXTLA GUTIERREZ,Casa,295.0,5,4,2800000
TUXTLA GUTIERREZ,Casa,295.0,3,3,2800000
TUXTLA GUTIERREZ,Casa,295.0,3,2,2800000
TUXTLA GUTIERREZ,Casa,295.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,295.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,295.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,295.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,295.0,4,4,2800000
TUXTLA GUTIERREZ,Casa,295.0,3,3,2800000
TUXTLA GUTIERREZ,Casa,295.0,3,3,2800000
TUXTLA GUTIERREZ,Casa,295.0,3,3,2800000
TUXTLA GUTIERREZ,Casa,295.0,3,3,2800000
TUXTLA GUTIERREZ,Casa,295.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,295.0,3,3,2800000
TUXTLA GUTIERREZ,Casa,295.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,295.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,295.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,295.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,295.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,210.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,177.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,187.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,200.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,178.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,256.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,200.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,180.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,260.0,3,3,2800000
TUXTLA GUTIERREZ,Casa,214.0,4,4,2800000
TUXTLA GUTIERREZ,Casa,310.0,4,4,2800000
TUXTLA GUTIERREZ,Casa,214.0,4,4,2800000
TUXTLA GUTIERREZ,Casa,214.0,4,4,2800000
TUXTLA GUTIERREZ,Casa,214.0,4,4,2800000
TUXTLA GUTIERREZ,Casa,214.0,4,4,2800000
TUXTLA GUTIERREZ,Casa,214.0,4,4,2800000
TUXTLA GUTIERREZ,Casa,214.0,4,4,2800000
TUXTLA GUTIERREZ,Casa,214.0,4,4,2800000
TUXTLA GUTIERREZ,Casa,214.0,4,4,2800000
TUXTLA GUTIERREZ,Casa,214.0,4,4,2800000
TUXTLA GUTIERREZ,Casa,214.0,4,4,2800000
TUXTLA GUTIERREZ,Casa,214.0,3,3,2800000
TUXTLA GUTIERREZ,Casa,214.0,3,4,2800000
TUXTLA GUTIERREZ,Casa,214.0,3,4,2800000
TUXTLA GUTIERREZ,Casa,214.0,3,3,2800000
TUXTLA GUTIERREZ,Casa,214.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,214.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,214.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,214.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,214.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,214.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,214.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,214.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,214.0,3,3,2800000
TUXTLA GUTIERREZ,Casa,214.0,3,3,2800000
TUXTLA GUTIERREZ,Casa,204.0,3,4,2800000
TUXTLA GUTIERREZ,Casa,200.0,4,3,2800000
TUXTLA GUTIERREZ,Casa,184.0,3,4,2800000
TUXTLA GUTIERREZ,Casa,200.0,3,4,2800000
TUXTLA GUTIERREZ,Casa,128.0,4,3,2800000
TUXTLA GUTIERREZ,Casa,242.0,3,3,2800000
TUXTLA GUTIERREZ,Casa,182.0,3,3,2800000
TUXTLA GUTIERREZ,Casa,160.0,3,4,2800000
TUXTLA GUTIERREZ,Casa,214.0,3,3,2800000
TUXTLA GUTIERREZ,Casa,450.0,3,3,2800000
TUXTLA GUTIERREZ,Casa,180.0,3,4,2800000
TUXTLA GUTIERREZ,Casa,229.0,4,4,2800000
TUXTLA GUTIERREZ,Casa,122.0,4,4,2800000
TUXTLA GUTIERREZ,Casa,250.0,4,4,2800000
TUXTLA GUTIERREZ,Casa,175.0,4,4,2800000
TUXTLA GUTIERREZ,Casa,192.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,201.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,260.0,4,4,2800000
TUXTLA GUTIERREZ,Casa,220.0,4,4,2800000
TUXTLA GUTIERREZ,Casa,230.0,4,4,2800000
TUXTLA GUTIERREZ,Casa,256.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,200.0,4,4,2800000
TUXTLA GUTIERREZ,Casa,180.0,4,4,2800000
TUXTLA GUTIERREZ,Casa,200.0,4,4,2800000
TUXTLA GUTIERREZ,Casa,220.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,220.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,220.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,280.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,250.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,250.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,250.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,241.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,201.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,230.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,230.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,285.0,4,4,2800000
TUXTLA GUTIERREZ,Casa,260.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,320.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,210.0,4,5,2800000
TUXTLA GUTIERREZ,Casa,230.0,3,4,2825000
TUXTLA GUTIERREZ,Casa,284.0,3,3,2830474
TUXTLA GUTIERREZ,Casa,3000.0,3,2,2850000
TUXTLA GUTIERREZ,Casa,250.0,3,3,2850000
TUXTLA GUTIERREZ,Casa,230.0,3,3,2850000
TUXTLA GUTIERREZ,Casa,230.0,3,2,2850000
TUXTLA GUTIERREZ,Casa,230.0,3,4,2850000
TUXTLA GUTIERREZ,Casa,245.0,3,4,2850000
TUXTLA GUTIERREZ,Casa,230.0,3,4,2850000
TUXTLA GUTIERREZ,Casa,230.0,3,2,2850000
TUXTLA GUTIERREZ,Casa,230.0,3,3,2850000
TUXTLA GUTIERREZ,Casa,220.0,3,3,2850000
TUXTLA GUTIERREZ,Casa,230.0,3,4,2850000
TUXTLA GUTIERREZ,Casa,230.0,4,3,2850000
TUXTLA GUTIERREZ,Casa,230.0,3,4,2850000
TUXTLA GUTIERREZ,Casa,230.0,3,3,2850000
TUXTLA GUTIERREZ,Casa,230.0,3,4,2850000
TUXTLA GUTIERREZ,Casa,230.0,3,2,2872776
TUXTLA GUTIERREZ,Casa,230.0,3,3,2872777
TUXTLA GUTIERREZ,Casa,190.0,3,3,2900000
TUXTLA GUTIERREZ,Casa,250.0,3,3,2900000
TUXTLA GUTIERREZ,Casa,230.0,2,2,2900000
TUXTLA GUTIERREZ,Casa,320.0,3,3,2900000
TUXTLA GUTIERREZ,Casa,350.0,3,3,2900000
TUXTLA GUTIERREZ,Casa,278.0,4,4,2900000
TUXTLA GUTIERREZ,Casa,102.0,3,3,2900000
TUXTLA GUTIERREZ,Casa,216.0,3,3,2900000
TUXTLA GUTIERREZ,Casa,219.0,4,4,2900000
TUXTLA GUTIERREZ,Casa,219.0,3,4,2900000
TUXTLA GUTIERREZ,Casa,219.0,3,4,2900000
TUXTLA GUTIERREZ,Casa,219.0,4,3,2900000
TUXTLA GUTIERREZ,Casa,219.0,3,3,2934496
TUXTLA GUTIERREZ,Casa,240.0,3,2,2934496
TUXTLA GUTIERREZ,Casa,320.0,3,3,2950000
TUXTLA GUTIERREZ,Casa,421.0,3,3,2950000
TUXTLA GUTIERREZ,Casa,238.0,4,4,2950000
TUXTLA GUTIERREZ,Casa,239.0,3,4,2950000
TUXTLA GUTIERREZ,Casa,238.0,3,4,2950000
TUXTLA GUTIERREZ,Casa,238.0,3,5,2950000
TUXTLA GUTIERREZ,Casa,238.0,4,4,2950000
TUXTLA GUTIERREZ,Casa,209.0,5,5,2950000
TUXTLA GUTIERREZ,Casa,230.0,4,5,2950000
TUXTLA GUTIERREZ,Casa,300.0,4,5,2950000
TUXTLA GUTIERREZ,Casa,270.0,4,5,2950000
TUXTLA GUTIERREZ,Casa,170.0,4,5,2950000
TUXTLA GUTIERREZ,Casa,200.0,4,5,2950000
TUXTLA GUTIERREZ,Casa,192.0,4,5,2950000
TUXTLA GUTIERREZ,Casa,241.0,4,5,2950000
TUXTLA GUTIERREZ,Casa,350.0,3,3,2950000
TUXTLA GUTIERREZ,Casa,275.0,4,4,2950000
TUXTLA GUTIERREZ,Casa,275.0,4,4,2950000
TUXTLA GUTIERREZ,Casa,250.0,4,4,2950000
TUXTLA GUTIERREZ,Casa,230.0,4,4,2950000
TUXTLA GUTIERREZ,Casa,107.0,4,4,2950000
TUXTLA GUTIERREZ,Casa,424.0,4,4,2950000
TUXTLA GUTIERREZ,Casa,191.0,4,4,2950000
TUXTLA GUTIERREZ,Casa,274.0,4,5,2950000
TUXTLA GUTIERREZ,Casa,310.0,4,5,2950000
TUXTLA GUTIERREZ,Casa,310.0,4,4,2950000
TUXTLA GUTIERREZ,Casa,219.0,3,4,2950000
TUXTLA GUTIERREZ,Casa,250.0,4,4,2950000
TUXTLA GUTIERREZ,Casa,230.0,4,4,2950000
TUXTLA GUTIERREZ,Casa,230.0,4,4,2950000
TUXTLA GUTIERREZ,Casa,420.0,4,4,2950000
TUXTLA GUTIERREZ,Casa,424.0,4,3,2950000
TUXTLA GUTIERREZ,Casa,258.0,3,3,2980000
TUXTLA GUTIERREZ,Casa,250.0,3,3,2980000
TUXTLA GUTIERREZ,Casa,190.0,4,2,2980000
TUXTLA GUTIERREZ,Casa,230.0,3,2,2980000
TUXTLA GUTIERREZ,Casa,204.0,3,4,2981884
TUXTLA GUTIERREZ,Casa,241.0,4,4,2990000
TUXTLA GUTIERREZ,Casa,250.0,4,3,2990000
TUXTLA GUTIERREZ,Casa,250.0,4,4,2990000
TUXTLA GUTIERREZ,Casa,190.0,3,4,2990000
TUXTLA GUTIERREZ,Casa,260.0,3,3,2990000
TUXTLA GUTIERREZ,Casa,220.0,4,3,2995000
TUXTLA GUTIERREZ,Casa,250.0,3,4,2998000
TUXTLA GUTIERREZ,Casa,250.0,3,3,2999000
TUXTLA GUTIERREZ,Casa,250.0,3,3,2999000
TUXTLA GUTIERREZ,Casa,250.0,4,3,2999000
TUXTLA GUTIERREZ,Casa,250.0,4,5,2999000
TUXTLA GUTIERREZ,Casa,250.0,4,3,2999000
TUXTLA GUTIERREZ,Casa,250.0,4,3,2999000
TUXTLA GUTIERREZ,Casa,200.0,4,3,2999000
TUXTLA GUTIERREZ,Casa,200.0,4,3,2999000
TUXTLA GUTIERREZ,Casa,200.0,4,3,2999000
TUXTLA GUTIERREZ,Casa,200.0,4,3,2999000
TUXTLA GUTIERREZ,Casa,200.0,4,3,2999000
TUXTLA GUTIERREZ,Casa,200.0,4,3,2999000
TUXTLA GUTIERREZ,Casa,250.0,4,3,2999000
TUXTLA GUTIERREZ,Casa,250.0,4,3,2999000
TUXTLA GUTIERREZ,Casa,250.0,4,3,2999000
TUXTLA GUTIERREZ,Casa,250.0,4,3,2999000
TUXTLA GUTIERREZ,Casa,278.0,4,5,2999000
TUXTLA GUTIERREZ,Casa,202.0,4,3,2999000
TUXTLA GUTIERREZ,Casa,257.0,4,3,2999000
